trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
159,15:43:00,15:43:00,70191,8,,0,0,24560.1903667176,1,,,,,1,1,,,,
159,15:47:00,15:47:00,70171,9,,0,0,27108.1366861656,1,,,,,1,1,,,,
159,15:51:00,15:51:00,70161,10,,0,0,29118.8964680625,1,,,,,1,1,,,,
159,15:58:00,15:58:00,70141,11,,0,0,34720.5013982150,1,,,,,1,1,,,,
159,16:03:00,16:03:00,70131,12,,0,0,38212.1169711668,1,,,,,1,1,,,,
159,16:06:00,16:06:00,70121,13,,0,0,40197.6373555652,1,,,,,1,1,,,,
159,16:10:00,16:10:00,70111,14,,0,0,42891.0097001021,1,,,,,1,1,,,,
159,16:13:00,16:13:00,70101,15,,0,0,44880.5822647534,1,,,,,1,1,,,,
159,16:17:00,16:17:00,70091,16,,0,0,47014.1559902217,1,,,,,1,1,,,,
159,16:20:00,16:20:00,70081,17,,0,0,49338.5728443979,1,,,,,1,1,,,,
159,16:25:00,16:25:00,70061,18,,0,0,53656.9174449995,1,,,,,1,1,,,,
159,16:30:00,16:30:00,70051,19,,0,0,57806.7345504697,1,,,,,1,1,,,,
159,16:34:00,16:34:00,70041,20,,0,0,60775.7110561457,1,,,,,1,1,,,,
159,16:40:00,16:40:00,70031,21,,0,0,67450.8954251604,1,,,,,1,1,,,,
159,16:46:00,16:46:00,70021,22,,0,0,72869.3591012692,1,,,,,1,1,,,,
159,16:53:00,16:53:00,70011,23,,0,0,75392.5049013701,1,,,,,1,1,,,,
103,4:55:00,4:55:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
103,5:03:00,5:03:00,70261,2,San Francisco,0,0,2898.2643163720,1,,,,,1,1,,,,
103,5:08:00,5:08:00,70241,3,San Francisco,0,0,7023.7891777439,1,,,,,1,1,,,,
103,5:13:00,5:13:00,70231,4,San Francisco,0,0,12919.1363944763,1,,,,,1,1,,,,
103,5:18:00,5:18:00,70221,5,San Francisco,0,0,16106.2308846187,1,,,,,1,1,,,,
103,5:23:00,5:23:00,70211,6,San Francisco,0,0,20420.4325502820,1,,,,,1,1,,,,
103,5:27:00,5:27:00,70201,7,San Francisco,0,0,23528.6163035381,1,,,,,1,1,,,,
103,5:31:00,5:31:00,70191,8,San Francisco,0,0,27472.1987938351,1,,,,,1,1,,,,
103,5:36:00,5:36:00,70171,9,San Francisco,0,0,30020.1451132831,1,,,,,1,1,,,,
103,5:39:00,5:39:00,70161,10,San Francisco,0,0,32030.9048951800,1,,,,,1,1,,,,
103,5:44:00,5:44:00,70141,11,San Francisco,0,0,37632.5098253325,1,,,,,1,1,,,,
103,5:49:00,5:49:00,70131,12,San Francisco,0,0,41124.1253982843,1,,,,,1,1,,,,
103,5:52:00,5:52:00,70121,13,San Francisco,0,0,43109.6457826827,1,,,,,1,1,,,,
103,5:56:00,5:56:00,70111,14,San Francisco,0,0,45803.0181272196,1,,,,,1,1,,,,
103,5:59:00,5:59:00,70101,15,San Francisco,0,0,47792.5906918709,1,,,,,1,1,,,,
103,6:03:00,6:03:00,70091,16,San Francisco,0,0,49926.1644173392,1,,,,,1,1,,,,
103,6:06:00,6:06:00,70081,17,San Francisco,0,0,52250.5812715154,1,,,,,1,1,,,,
103,6:11:00,6:11:00,70061,18,San Francisco,0,0,56568.9258721170,1,,,,,1,1,,,,
103,6:16:00,6:16:00,70051,19,San Francisco,0,0,60718.7429775873,1,,,,,1,1,,,,
103,6:20:00,6:20:00,70041,20,San Francisco,0,0,63687.7194832632,1,,,,,1,1,,,,
103,6:26:00,6:26:00,70031,21,San Francisco,0,0,70362.9038522780,1,,,,,1,1,,,,
103,6:32:00,6:32:00,70021,22,San Francisco,0,0,75781.3675283867,1,,,,,1,1,,,,
103,6:38:00,6:38:00,70011,23,San Francisco,0,0,78304.5133285000,1,,,,,1,1,,,,
195,20:37:00,20:37:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
195,20:45:00,20:45:00,70261,2,San Francisco,0,0,2898.2643163720,1,,,,,1,1,,,,
195,20:50:00,20:50:00,70241,3,San Francisco,0,0,7023.7891777439,1,,,,,1,1,,,,
195,20:55:00,20:55:00,70231,4,San Francisco,0,0,12919.1363944763,1,,,,,1,1,,,,
195,21:00:00,21:00:00,70221,5,San Francisco,0,0,16106.2308846187,1,,,,,1,1,,,,
195,21:05:00,21:05:00,70211,6,San Francisco,0,0,20420.4325502820,1,,,,,1,1,,,,
195,21:08:00,21:08:00,70201,7,San Francisco,0,0,23528.6163035381,1,,,,,1,1,,,,
195,21:13:00,21:13:00,70191,8,San Francisco,0,0,27472.1987938351,1,,,,,1,1,,,,
195,21:17:00,21:17:00,70171,9,San Francisco,0,0,30020.1451132831,1,,,,,1,1,,,,
195,21:20:00,21:20:00,70161,10,San Francisco,0,0,32030.9048951800,1,,,,,1,1,,,,
195,21:27:00,21:27:00,70141,11,San Francisco,0,0,37632.5098253325,1,,,,,1,1,,,,
195,21:31:00,21:31:00,70131,12,San Francisco,0,0,41124.1253982843,1,,,,,1,1,,,,
195,21:35:00,21:35:00,70121,13,San Francisco,0,0,43109.6457826827,1,,,,,1,1,,,,
195,21:38:00,21:38:00,70111,14,San Francisco,0,0,45803.0181272196,1,,,,,1,1,,,,
195,21:41:00,21:41:00,70101,15,San Francisco,0,0,47792.5906918709,1,,,,,1,1,,,,
195,21:44:00,21:44:00,70091,16,San Francisco,0,0,49926.1644173392,1,,,,,1,1,,,,
195,21:48:00,21:48:00,70081,17,San Francisco,0,0,52250.5812715154,1,,,,,1,1,,,,
195,21:52:00,21:52:00,70061,18,San Francisco,0,0,56568.9258721170,1,,,,,1,1,,,,
195,21:57:00,21:57:00,70051,19,San Francisco,0,0,60718.7429775873,1,,,,,1,1,,,,
195,22:01:00,22:01:00,70041,20,San Francisco,0,0,63687.7194832632,1,,,,,1,1,,,,
195,22:07:00,22:07:00,70031,21,San Francisco,0,0,70362.9038522780,1,,,,,1,1,,,,
195,22:13:00,22:13:00,70021,22,San Francisco,0,0,75781.3675283867,1,,,,,1,1,,,,
195,22:20:00,22:20:00,70011,23,San Francisco,0,0,78304.5133285000,1,,,,,1,1,,,,
197,21:37:00,21:37:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
197,21:45:00,21:45:00,70261,2,San Francisco,0,0,2898.2643163720,1,,,,,1,1,,,,
197,21:50:00,21:50:00,70241,3,San Francisco,0,0,7023.7891777439,1,,,,,1,1,,,,
197,21:55:00,21:55:00,70231,4,San Francisco,0,0,12919.1363944763,1,,,,,1,1,,,,
197,22:00:00,22:00:00,70221,5,San Francisco,0,0,16106.2308846187,1,,,,,1,1,,,,
197,22:05:00,22:05:00,70211,6,San Francisco,0,0,20420.4325502820,1,,,,,1,1,,,,
197,22:08:00,22:08:00,70201,7,San Francisco,0,0,23528.6163035381,1,,,,,1,1,,,,
197,22:13:00,22:13:00,70191,8,San Francisco,0,0,27472.1987938351,1,,,,,1,1,,,,
197,22:17:00,22:17:00,70171,9,San Francisco,0,0,30020.1451132831,1,,,,,1,1,,,,
197,22:20:00,22:20:00,70161,10,San Francisco,0,0,32030.9048951800,1,,,,,1,1,,,,
197,22:27:00,22:27:00,70141,11,San Francisco,0,0,37632.5098253325,1,,,,,1,1,,,,
197,22:31:00,22:31:00,70131,12,San Francisco,0,0,41124.1253982843,1,,,,,1,1,,,,
197,22:35:00,22:35:00,70121,13,San Francisco,0,0,43109.6457826827,1,,,,,1,1,,,,
197,22:38:00,22:38:00,70111,14,San Francisco,0,0,45803.0181272196,1,,,,,1,1,,,,
197,22:41:00,22:41:00,70101,15,San Francisco,0,0,47792.5906918709,1,,,,,1,1,,,,
197,22:44:00,22:44:00,70091,16,San Francisco,0,0,49926.1644173392,1,,,,,1,1,,,,
197,22:48:00,22:48:00,70081,17,San Francisco,0,0,52250.5812715154,1,,,,,1,1,,,,
197,22:52:00,22:52:00,70061,18,San Francisco,0,0,56568.9258721170,1,,,,,1,1,,,,
197,22:57:00,22:57:00,70051,19,San Francisco,0,0,60718.7429775873,1,,,,,1,1,,,,
197,23:01:00,23:01:00,70041,20,San Francisco,0,0,63687.7194832632,1,,,,,1,1,,,,
197,23:07:00,23:07:00,70031,21,San Francisco,0,0,70362.9038522780,1,,,,,1,1,,,,
197,23:13:00,23:13:00,70021,22,San Francisco,0,0,75781.3675283867,1,,,,,1,1,,,,
197,23:20:00,23:20:00,70011,23,San Francisco,0,0,78304.5133285000,1,,,,,1,1,,,,
199,22:30:00,22:30:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
199,22:35:00,22:35:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
199,22:40:00,22:40:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
199,22:45:00,22:45:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
199,22:50:00,22:50:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
199,22:54:00,22:54:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
199,22:59:00,22:59:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
199,23:04:00,23:04:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
199,23:07:00,23:07:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
199,23:13:00,23:13:00,70141,10,San Francisco,0,0,34729.7518755537,1,,,,,1,1,,,,
199,23:17:00,23:17:00,70131,11,San Francisco,0,0,38221.3674485055,1,,,,,1,1,,,,
199,23:21:00,23:21:00,70121,12,San Francisco,0,0,40206.8878329039,1,,,,,1,1,,,,
199,23:24:00,23:24:00,70111,13,San Francisco,0,0,42900.2601774408,1,,,,,1,1,,,,
199,23:27:00,23:27:00,70101,14,San Francisco,0,0,44889.8327420921,1,,,,,1,1,,,,
199,23:30:00,23:30:00,70091,15,San Francisco,0,0,47023.4064675604,1,,,,,1,1,,,,
199,23:34:00,23:34:00,70081,16,San Francisco,0,0,49347.8233217365,1,,,,,1,1,,,,
199,23:38:00,23:38:00,70061,17,San Francisco,0,0,53666.1679223382,1,,,,,1,1,,,,
199,23:42:00,23:42:00,70051,18,San Francisco,0,0,57815.9850278084,1,,,,,1,1,,,,
199,23:46:00,23:46:00,70041,19,San Francisco,0,0,60784.9615334844,1,,,,,1,1,,,,
199,23:52:00,23:52:00,70031,20,San Francisco,0,0,67460.1459024991,1,,,,,1,1,,,,
199,23:58:00,23:58:00,70021,21,San Francisco,0,0,72878.6095786079,1,,,,,1,1,,,,
199,24:05:00,24:05:00,70011,22,San Francisco,0,0,75401.7553787101,1,,,,,1,1,,,,
191,19:07:00,19:07:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
191,19:12:00,19:12:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
191,19:18:00,19:18:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
191,19:22:00,19:22:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
191,19:27:00,19:27:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
191,19:31:00,19:31:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
191,19:35:00,19:35:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
191,19:40:00,19:40:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
191,19:43:00,19:43:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
191,19:49:00,19:49:00,70141,10,San Francisco,0,0,34729.7518755537,1,,,,,1,1,,,,
191,19:53:00,19:53:00,70131,11,San Francisco,0,0,38221.3674485055,1,,,,,1,1,,,,
191,19:57:00,19:57:00,70121,12,San Francisco,0,0,40206.8878329039,1,,,,,1,1,,,,
191,20:00:00,20:00:00,70111,13,San Francisco,0,0,42900.2601774408,1,,,,,1,1,,,,
191,20:03:00,20:03:00,70101,14,San Francisco,0,0,44889.8327420921,1,,,,,1,1,,,,
191,20:07:00,20:07:00,70091,15,San Francisco,0,0,47023.4064675604,1,,,,,1,1,,,,
191,20:10:00,20:10:00,70081,16,San Francisco,0,0,49347.8233217365,1,,,,,1,1,,,,
191,20:15:00,20:15:00,70061,17,San Francisco,0,0,53666.1679223382,1,,,,,1,1,,,,
191,20:20:00,20:20:00,70051,18,San Francisco,0,0,57815.9850278084,1,,,,,1,1,,,,
191,20:24:00,20:24:00,70041,19,San Francisco,0,0,60784.9615334844,1,,,,,1,1,,,,
191,20:30:00,20:30:00,70031,20,San Francisco,0,0,67460.1459024991,1,,,,,1,1,,,,
191,20:36:00,20:36:00,70021,21,San Francisco,0,0,72878.6095786079,1,,,,,1,1,,,,
191,20:42:00,20:42:00,70011,22,San Francisco,0,0,75401.7553787101,1,,,,,1,1,,,,
193,19:45:00,19:45:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
193,19:50:00,19:50:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
193,19:55:00,19:55:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
193,20:00:00,20:00:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
193,20:05:00,20:05:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
193,20:08:00,20:08:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
193,20:13:00,20:13:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
193,20:17:00,20:17:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
193,20:20:00,20:20:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
193,20:27:00,20:27:00,70141,10,San Francisco,0,0,34729.7518755537,1,,,,,1,1,,,,
193,20:31:00,20:31:00,70131,11,San Francisco,0,0,38221.3674485055,1,,,,,1,1,,,,
193,20:35:00,20:35:00,70121,12,San Francisco,0,0,40206.8878329039,1,,,,,1,1,,,,
193,20:38:00,20:38:00,70111,13,San Francisco,0,0,42900.2601774408,1,,,,,1,1,,,,
193,20:41:00,20:41:00,70101,14,San Francisco,0,0,44889.8327420921,1,,,,,1,1,,,,
193,20:44:00,20:44:00,70091,15,San Francisco,0,0,47023.4064675604,1,,,,,1,1,,,,
193,20:48:00,20:48:00,70081,16,San Francisco,0,0,49347.8233217365,1,,,,,1,1,,,,
193,20:52:00,20:52:00,70061,17,San Francisco,0,0,53666.1679223382,1,,,,,1,1,,,,
193,20:57:00,20:57:00,70051,18,San Francisco,0,0,57815.9850278084,1,,,,,1,1,,,,
193,21:01:00,21:01:00,70041,19,San Francisco,0,0,60784.9615334844,1,,,,,1,1,,,,
193,21:07:00,21:07:00,70031,20,San Francisco,0,0,67460.1459024991,1,,,,,1,1,,,,
193,21:13:00,21:13:00,70021,21,San Francisco,0,0,72878.6095786079,1,,,,,1,1,,,,
193,21:20:00,21:20:00,70011,22,San Francisco,0,0,75401.7553787101,1,,,,,1,1,,,,
135,9:13:00,9:13:00,70261,1,,0,0,0,1,,,,,1,1,,,,
135,9:18:00,9:18:00,70241,2,,0,0,4121.0312279651,1,,,,,1,1,,,,
135,9:24:00,9:24:00,70231,3,,0,0,10016.3784446975,1,,,,,1,1,,,,
135,9:29:00,9:29:00,70221,4,,0,0,13203.4729348399,1,,,,,1,1,,,,
135,9:34:00,9:34:00,70211,5,,0,0,17517.6746005032,1,,,,,1,1,,,,
135,9:38:00,9:38:00,70201,6,,0,0,20625.8583537593,1,,,,,1,1,,,,
135,9:42:00,9:42:00,70191,7,,0,0,24569.4408440563,1,,,,,1,1,,,,
135,9:47:00,9:47:00,70171,8,,0,0,27117.3871635043,1,,,,,1,1,,,,
135,9:50:00,9:50:00,70161,9,,0,0,29128.1469454012,1,,,,,1,1,,,,
135,9:57:00,9:57:00,70141,10,,0,0,34729.7518755537,1,,,,,1,1,,,,
135,10:01:00,10:01:00,70131,11,,0,0,38221.3674485055,1,,,,,1,1,,,,
135,10:05:00,10:05:00,70121,12,,0,0,40206.8878329039,1,,,,,1,1,,,,
135,10:08:00,10:08:00,70111,13,,0,0,42900.2601774408,1,,,,,1,1,,,,
135,10:11:00,10:11:00,70101,14,,0,0,44889.8327420921,1,,,,,1,1,,,,
135,10:15:00,10:15:00,70091,15,,0,0,47023.4064675604,1,,,,,1,1,,,,
135,10:18:00,10:18:00,70081,16,,0,0,49347.8233217365,1,,,,,1,1,,,,
135,10:23:00,10:23:00,70061,17,,0,0,53666.1679223382,1,,,,,1,1,,,,
135,10:28:00,10:28:00,70051,18,,0,0,57815.9850278084,1,,,,,1,1,,,,
135,10:32:00,10:32:00,70041,19,,0,0,60784.9615334844,1,,,,,1,1,,,,
135,10:38:00,10:38:00,70031,20,,0,0,67460.1459024991,1,,,,,1,1,,,,
135,10:44:00,10:44:00,70021,21,,0,0,72878.6095786079,1,,,,,1,1,,,,
135,10:52:00,10:52:00,70011,22,,0,0,75401.7553787101,1,,,,,1,1,,,,
155,14:13:00,14:13:00,70261,1,,0,0,0,1,,,,,1,1,,,,
155,14:18:00,14:18:00,70241,2,,0,0,4121.0312279651,1,,,,,1,1,,,,
155,14:24:00,14:24:00,70231,3,,0,0,10016.3784446975,1,,,,,1,1,,,,
155,14:28:00,14:28:00,70221,4,,0,0,13203.4729348399,1,,,,,1,1,,,,
155,14:33:00,14:33:00,70211,5,,0,0,17517.6746005032,1,,,,,1,1,,,,
155,14:37:00,14:37:00,70201,6,,0,0,20625.8583537593,1,,,,,1,1,,,,
155,14:41:00,14:41:00,70191,7,,0,0,24569.4408440563,1,,,,,1,1,,,,
155,14:46:00,14:46:00,70171,8,,0,0,27117.3871635043,1,,,,,1,1,,,,
155,14:49:00,14:49:00,70161,9,,0,0,29128.1469454012,1,,,,,1,1,,,,
155,14:55:00,14:55:00,70141,10,,0,0,34729.7518755537,1,,,,,1,1,,,,
155,14:59:00,14:59:00,70131,11,,0,0,38221.3674485055,1,,,,,1,1,,,,
155,15:03:00,15:03:00,70121,12,,0,0,40206.8878329039,1,,,,,1,1,,,,
155,15:06:00,15:06:00,70111,13,,0,0,42900.2601774408,1,,,,,1,1,,,,
155,15:09:00,15:09:00,70101,14,,0,0,44889.8327420921,1,,,,,1,1,,,,
155,15:14:00,15:14:00,70091,15,,0,0,47023.4064675604,1,,,,,1,1,,,,
155,15:17:00,15:17:00,70081,16,,0,0,49347.8233217365,1,,,,,1,1,,,,
155,15:22:00,15:22:00,70061,17,,0,0,53666.1679223382,1,,,,,1,1,,,,
155,15:27:00,15:27:00,70051,18,,0,0,57815.9850278084,1,,,,,1,1,,,,
155,15:31:00,15:31:00,70041,19,,0,0,60784.9615334844,1,,,,,1,1,,,,
155,15:37:00,15:37:00,70031,20,,0,0,67460.1459024991,1,,,,,1,1,,,,
155,15:43:00,15:43:00,70021,21,,0,0,72878.6095786079,1,,,,,1,1,,,,
155,15:52:00,15:52:00,70011,22,,0,0,75401.7553787101,1,,,,,1,1,,,,
156,15:00:00,15:00:00,70012,1,,0,0,0,1,,,,,1,1,,,,
156,15:04:00,15:04:00,70022,2,,0,0,2521.9493493327,1,,,,,1,1,,,,
156,15:09:00,15:09:00,70032,3,,0,0,8397.8479491068,1,,,,,1,1,,,,
156,15:16:00,15:16:00,70042,4,,0,0,15088.0092277266,1,,,,,1,1,,,,
156,15:20:00,15:20:00,70052,5,,0,0,18052.8628122446,1,,,,,1,1,,,,
156,15:27:00,15:27:00,70062,6,,0,0,22207.6548813605,1,,,,,1,1,,,,
156,15:32:00,15:32:00,70082,7,,0,0,26519.4800315240,1,,,,,1,1,,,,
156,15:35:00,15:35:00,70092,8,,0,0,28827.3276430155,1,,,,,1,1,,,,
156,15:39:00,15:39:00,70102,9,,0,0,30976.3197680702,1,,,,,1,1,,,,
156,15:42:00,15:42:00,70112,10,,0,0,32981.1841953778,1,,,,,1,1,,,,
156,15:46:00,15:46:00,70122,11,,0,0,35676.1889768075,1,,,,,1,1,,,,
156,15:49:00,15:49:00,70132,12,,0,0,37667.0665148715,1,,,,,1,1,,,,
156,15:54:00,15:54:00,70142,13,,0,0,41159.6846365468,1,,,,,1,1,,,,
156,15:59:00,15:59:00,70162,14,,0,0,46760.2513487298,1,,,,,1,1,,,,
156,16:04:00,16:04:00,70172,15,,0,0,48771.6336634185,1,,,,,1,1,,,,
156,16:08:00,16:08:00,70192,16,,0,0,51319.9035681942,1,,,,,1,1,,,,
156,16:12:00,16:12:00,70202,17,,0,0,55259.5886791500,1,,,,,1,1,,,,
156,16:17:00,16:17:00,70212,18,,0,0,58368.0029545135,1,,,,,1,1,,,,
156,16:22:00,16:22:00,70222,19,,0,0,62680.5203746606,1,,,,,1,1,,,,
156,16:27:00,16:27:00,70232,20,,0,0,65870.4641481070,1,,,,,1,1,,,,
156,16:32:00,16:32:00,70242,21,,0,0,71760.1442795923,1,,,,,1,1,,,,
156,16:35:00,16:35:00,70252,22,,0,0,74012.5748893294,1,,,,,1,1,,,,
156,16:44:00,16:44:00,70262,23,,0,0,75885.1035790088,1,,,,,1,1,,,,
156,16:50:00,16:50:00,70272,24,,0,0,78772.9595096101,1,,,,,1,1,,,,
156,16:57:00,16:57:00,70282,25,,0,0,83772.1710899145,1,,,,,1,1,,,,
156,17:03:00,17:03:00,70292,26,,0,0,89076.3735139322,1,,,,,1,1,,,,
156,17:16:00,17:16:00,70302,27,,0,0,108127.1388787650,1,,,,,1,1,,,,
156,17:22:00,17:22:00,70312,28,,0,0,114044.6883788190,1,,,,,1,1,,,,
156,17:37:00,17:37:00,70322,29,,0,0,124106.2831008500,1,,,,,1,1,,,,
192,20:30:00,20:30:00,70012,1,Tamien,0,0,0,1,,,,,1,1,,,,
192,20:34:00,20:34:00,70022,2,Tamien,0,0,2521.9493493327,1,,,,,1,1,,,,
192,20:39:00,20:39:00,70032,3,Tamien,0,0,8397.8479491068,1,,,,,1,1,,,,
192,20:46:00,20:46:00,70042,4,Tamien,0,0,15088.0092277266,1,,,,,1,1,,,,
192,20:50:00,20:50:00,70052,5,Tamien,0,0,18052.8628122446,1,,,,,1,1,,,,
192,20:56:00,20:56:00,70062,6,Tamien,0,0,22207.6548813605,1,,,,,1,1,,,,
192,21:01:00,21:01:00,70082,7,Tamien,0,0,26519.4800315240,1,,,,,1,1,,,,
192,21:04:00,21:04:00,70092,8,Tamien,0,0,28827.3276430155,1,,,,,1,1,,,,
192,21:08:00,21:08:00,70102,9,Tamien,0,0,30976.3197680702,1,,,,,1,1,,,,
192,21:11:00,21:11:00,70112,10,Tamien,0,0,32981.1841953778,1,,,,,1,1,,,,
192,21:15:00,21:15:00,70122,11,Tamien,0,0,35676.1889768075,1,,,,,1,1,,,,
192,21:18:00,21:18:00,70132,12,Tamien,0,0,37667.0665148715,1,,,,,1,1,,,,
192,21:23:00,21:23:00,70142,13,Tamien,0,0,41159.6846365468,1,,,,,1,1,,,,
192,21:28:00,21:28:00,70162,14,Tamien,0,0,46760.2513487298,1,,,,,1,1,,,,
192,21:32:00,21:32:00,70172,15,Tamien,0,0,48771.6336634185,1,,,,,1,1,,,,
192,21:35:00,21:35:00,70192,16,Tamien,0,0,51319.9035681942,1,,,,,1,1,,,,
192,21:39:00,21:39:00,70202,17,Tamien,0,0,55259.5886791500,1,,,,,1,1,,,,
192,21:44:00,21:44:00,70212,18,Tamien,0,0,58368.0029545135,1,,,,,1,1,,,,
192,21:49:00,21:49:00,70222,19,Tamien,0,0,62680.5203746606,1,,,,,1,1,,,,
192,21:53:00,21:53:00,70232,20,Tamien,0,0,65870.4641481070,1,,,,,1,1,,,,
192,21:58:00,21:58:00,70242,21,Tamien,0,0,71760.1442795923,1,,,,,1,1,,,,
192,22:06:00,22:06:00,70262,22,Tamien,0,0,75885.4320844653,1,,,,,1,1,,,,
192,22:11:00,22:11:00,70272,23,Tamien,0,0,78773.3995626299,1,,,,,1,1,,,,
194,21:30:00,21:30:00,70012,1,Tamien,0,0,0,1,,,,,1,1,,,,
194,21:34:00,21:34:00,70022,2,Tamien,0,0,2521.9493493327,1,,,,,1,1,,,,
194,21:39:00,21:39:00,70032,3,Tamien,0,0,8397.8479491068,1,,,,,1,1,,,,
194,21:46:00,21:46:00,70042,4,Tamien,0,0,15088.0092277266,1,,,,,1,1,,,,
194,21:50:00,21:50:00,70052,5,Tamien,0,0,18052.8628122446,1,,,,,1,1,,,,
194,21:56:00,21:56:00,70062,6,Tamien,0,0,22207.6548813605,1,,,,,1,1,,,,
194,22:01:00,22:01:00,70082,7,Tamien,0,0,26519.4800315240,1,,,,,1,1,,,,
194,22:04:00,22:04:00,70092,8,Tamien,0,0,28827.3276430155,1,,,,,1,1,,,,
194,22:08:00,22:08:00,70102,9,Tamien,0,0,30976.3197680702,1,,,,,1,1,,,,
194,22:11:00,22:11:00,70112,10,Tamien,0,0,32981.1841953778,1,,,,,1,1,,,,
194,22:15:00,22:15:00,70122,11,Tamien,0,0,35676.1889768075,1,,,,,1,1,,,,
194,22:18:00,22:18:00,70132,12,Tamien,0,0,37667.0665148715,1,,,,,1,1,,,,
194,22:23:00,22:23:00,70142,13,Tamien,0,0,41159.6846365468,1,,,,,1,1,,,,
194,22:28:00,22:28:00,70162,14,Tamien,0,0,46760.2513487298,1,,,,,1,1,,,,
194,22:32:00,22:32:00,70172,15,Tamien,0,0,48771.6336634185,1,,,,,1,1,,,,
194,22:35:00,22:35:00,70192,16,Tamien,0,0,51319.9035681942,1,,,,,1,1,,,,
194,22:39:00,22:39:00,70202,17,Tamien,0,0,55259.5886791500,1,,,,,1,1,,,,
194,22:44:00,22:44:00,70212,18,Tamien,0,0,58368.0029545135,1,,,,,1,1,,,,
194,22:49:00,22:49:00,70222,19,Tamien,0,0,62680.5203746606,1,,,,,1,1,,,,
194,22:53:00,22:53:00,70232,20,Tamien,0,0,65870.4641481070,1,,,,,1,1,,,,
194,22:58:00,22:58:00,70242,21,Tamien,0,0,71760.1442795923,1,,,,,1,1,,,,
194,23:06:00,23:06:00,70262,22,Tamien,0,0,75885.4320844653,1,,,,,1,1,,,,
194,23:11:00,23:11:00,70272,23,Tamien,0,0,78773.3995626299,1,,,,,1,1,,,,
104,5:25:00,5:25:00,70012,1,,0,0,0,1,,,,,1,1,,,,
104,5:29:00,5:29:00,70022,2,,0,0,2521.9493493327,1,,,,,1,1,,,,
104,5:34:00,5:34:00,70032,3,,0,0,8397.8479491068,1,,,,,1,1,,,,
104,5:40:00,5:40:00,70042,4,,0,0,15088.0092277266,1,,,,,1,1,,,,
104,5:44:00,5:44:00,70052,5,,0,0,18052.8628122446,1,,,,,1,1,,,,
104,5:48:00,5:48:00,70062,6,,0,0,22207.6548813605,1,,,,,1,1,,,,
104,5:53:00,5:53:00,70082,7,,0,0,26519.4800315240,1,,,,,1,1,,,,
104,5:57:00,5:57:00,70092,8,,0,0,28827.3276430155,1,,,,,1,1,,,,
104,6:00:00,6:00:00,70102,9,,0,0,30976.3197680702,1,,,,,1,1,,,,
104,6:03:00,6:03:00,70112,10,,0,0,32981.1841953778,1,,,,,1,1,,,,
104,6:07:00,6:07:00,70122,11,,0,0,35676.1889768075,1,,,,,1,1,,,,
104,6:10:00,6:10:00,70132,12,,0,0,37667.0665148715,1,,,,,1,1,,,,
104,6:15:00,6:15:00,70142,13,,0,0,41159.6846365468,1,,,,,1,1,,,,
